Class,precision,recall,f1-score,support,accuracy,category_name
0,0.6923076923076923,0.6,0.6428571428571429,30.0,0.6,Mapping
1,0.8846153846153846,0.7666666666666667,0.8214285714285715,30.0,0.7666666666666667,eCommerce
2,0.8260869565217391,0.6333333333333333,0.7169811320754716,30.0,0.6333333333333333,Messaging
3,0.84,0.7,0.7636363636363636,30.0,0.7,Tools
4,0.90625,0.9666666666666667,0.9354838709677419,30.0,0.9666666666666667,Payments
5,0.8484848484848485,0.9333333333333333,0.888888888888889,30.0,0.9333333333333333,Enterprise
6,0.8148148148148148,0.7333333333333333,0.7719298245614035,30.0,0.7333333333333333,Government
7,0.75,0.8,0.7741935483870969,30.0,0.8,Financial
8,0.47619047619047616,0.6666666666666666,0.5555555555555556,30.0,0.6666666666666666,Social
9,0.7647058823529411,0.8666666666666667,0.8125,30.0,0.8666666666666667,Science
accuracy,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.7666666666666667,,accuracy
macro avg,0.7803456055287896,0.7666666666666666,0.7683454898358236,300.0,,macro avg
weighted avg,0.7803456055287896,0.7666666666666667,0.7683454898358236,300.0,,weighted avg
