Class,precision,recall,f1-score,support,accuracy,category_name
0,0.6818181818181818,0.5,0.576923076923077,30.0,0.5,Mapping
1,0.9,0.9,0.9,30.0,0.9,eCommerce
2,0.7777777777777778,0.9333333333333333,0.8484848484848485,30.0,0.9333333333333333,Messaging
3,0.8620689655172413,0.8333333333333334,0.847457627118644,30.0,0.8333333333333334,Tools
4,1.0,0.9333333333333333,0.9655172413793104,30.0,0.9333333333333333,Payments
5,0.8387096774193549,0.8666666666666667,0.8524590163934426,30.0,0.8666666666666667,Enterprise
6,0.9642857142857143,0.9,0.9310344827586207,30.0,0.9,Government
7,0.8285714285714286,0.9666666666666667,0.8923076923076922,30.0,0.9666666666666667,Financial
8,0.76,0.6333333333333333,0.6909090909090909,30.0,0.6333333333333333,Social
9,0.7777777777777778,0.9333333333333333,0.8484848484848485,30.0,0.9333333333333333,Science
accuracy,0.84,0.84,0.84,0.84,,accuracy
macro avg,0.8391009523167476,0.8400000000000001,0.8353577924759575,300.0,,macro avg
weighted avg,0.8391009523167478,0.84,0.8353577924759575,300.0,,weighted avg
