Class,precision,recall,f1-score,support,accuracy,category_name
0,0.5,0.5333333333333333,0.5161290322580646,30.0,0.5333333333333333,Mapping
1,0.8846153846153846,0.7666666666666667,0.8214285714285715,30.0,0.7666666666666667,eCommerce
2,0.8333333333333334,0.6666666666666666,0.7407407407407408,30.0,0.6666666666666666,Messaging
3,0.84375,0.9,0.870967741935484,30.0,0.9,Tools
4,0.8787878787878788,0.9666666666666667,0.9206349206349207,30.0,0.9666666666666667,Payments
5,0.7777777777777778,0.9333333333333333,0.8484848484848485,30.0,0.9333333333333333,Enterprise
6,0.7931034482758621,0.7666666666666667,0.7796610169491527,30.0,0.7666666666666667,Government
7,0.7428571428571429,0.8666666666666667,0.8,30.0,0.8666666666666667,Financial
8,0.4444444444444444,0.26666666666666666,0.33333333333333337,30.0,0.26666666666666666,Social
9,0.7428571428571429,0.8666666666666667,0.8,30.0,0.8666666666666667,Science
accuracy,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,,accuracy
macro avg,0.7441526552948967,0.7533333333333333,0.7431380205765116,300.0,,macro avg
weighted avg,0.7441526552948967,0.7533333333333333,0.7431380205765117,300.0,,weighted avg
