Class,precision,recall,f1-score,support,accuracy,category_name
0,0.5714285714285714,0.6666666666666666,0.6153846153846153,30.0,0.6666666666666666,Mapping
1,0.90625,0.9666666666666667,0.9354838709677419,30.0,0.9666666666666667,eCommerce
2,0.8928571428571429,0.8333333333333334,0.8620689655172413,30.0,0.8333333333333334,Messaging
3,0.9,0.9,0.9,30.0,0.9,Tools
4,1.0,0.8666666666666667,0.9285714285714286,30.0,0.8666666666666667,Payments
5,0.8666666666666667,0.8666666666666667,0.8666666666666667,30.0,0.8666666666666667,Enterprise
6,0.84375,0.9,0.870967741935484,30.0,0.9,Government
7,0.7894736842105263,1.0,0.8823529411764706,30.0,1.0,Financial
8,0.7647058823529411,0.43333333333333335,0.5531914893617021,30.0,0.43333333333333335,Social
9,0.78125,0.8333333333333334,0.8064516129032259,30.0,0.8333333333333334,Science
accuracy,0.8266666666666667,0.8266666666666667,0.8266666666666667,0.8266666666666667,,accuracy
macro avg,0.8316381947515847,0.8266666666666668,0.8221139332484576,300.0,,macro avg
weighted avg,0.8316381947515848,0.8266666666666667,0.8221139332484575,300.0,,weighted avg
